AverageTemperature,AverageTemperatureUncertainty,City,Year,Month
15.711,0.282,3,1946,2
18.204,0.531,3,1946,3
20.765,0.471,3,1946,4
22.895,0.308,3,1946,5
22.333,0.252,3,1946,6
21.159,0.38,3,1946,7
20.827,0.356,3,1946,8
21.037,0.456,3,1946,9
19.312,0.575,3,1946,10
16.13,0.383,3,1946,11
14.321,0.369,3,1946,12
13.841,0.637,3,1947,1
15.244,0.638,3,1947,2
17.39,0.319,3,1947,3
19.612,0.174,3,1947,4
21.894,0.226,3,1947,5
22.494,0.702,3,1947,6
22.278,0.653,3,1947,7
20.419,0.417,3,1947,8
20.006,0.726,3,1947,9
19.576,0.356,3,1947,10
15.808,0.329,3,1947,11
13.93,0.447,3,1947,12
12.904,0.5,3,1948,1
16.611,0.453,3,1948,2
17.966,0.268,3,1948,3
20.932,0.438,3,1948,4
22.614,0.179,3,1948,5
22.683,0.189,3,1948,6
20.966,0.316,3,1948,7
21.42,0.569,3,1948,8
19.84,0.138,3,1948,9
18.106,0.441,3,1948,10
16.526,0.21,3,1948,11
15.986,0.406,3,1948,12
14.815,0.278,3,1949,1
16.223,0.411,3,1949,2
18.227,0.512,3,1949,3
19.19,0.23,3,1949,4
22.747,0.24,3,1949,5
22.541,0.181,3,1949,6
21.147,0.207,3,1949,7
20.769,0.149,3,1949,8
20.677,0.294,3,1949,9
19.318,0.381,3,1949,10
14.299,0.499,3,1949,11
14.648,0.659,3,1949,12
15.121,0.61,3,1950,1
15.686,0.698,3,1950,2
17.819,0.412,3,1950,3
20.625,0.351,3,1950,4
23.244,0.556,3,1950,5
22.424,0.59,3,1950,6
20.409,0.36,3,1950,7
20.846,0.65,3,1950,8
20.438,0.577,3,1950,9
18.354,0.324,3,1950,10
15.973,0.538,3,1950,11
13.126,0.414,3,1950,12
13.408,0.369,3,1951,1
15.398,0.29,3,1951,2
16.884,0.208,3,1951,3
20.175,0.242,3,1951,4
21.926,0.373,3,1951,5
23.527,0.365,3,1951,6
21.494,0.316,3,1951,7
21.414,0.34,3,1951,8
20.441,0.467,3,1951,9
18.531,0.278,3,1951,10
17.344,0.471,3,1951,11
15.691,0.223,3,1951,12
15.673,0.367,3,1952,1
14.936,0.392,3,1952,2
17.909,0.234,3,1952,3
19.51,0.168,3,1952,4
22.05,0.426,3,1952,5
22.106,0.478,3,1952,6
21.381,0.722,3,1952,7
21.295,0.688,3,1952,8
20.539,0.633,3,1952,9
16.603,0.433,3,1952,10
16.635,0.603,3,1952,11
13.949,0.542,3,1952,12
13.332,0.563,3,1953,1
16.12,0.241,3,1953,2
19.134,0.331,3,1953,3
19.962,0.323,3,1953,4
22.769,0.241,3,1953,5
23.597,0.213,3,1953,6
22.0,0.559,3,1953,7
21.368,0.305,3,1953,8
19.406,0.46,3,1953,9
19.024,0.247,3,1953,10
14.748,0.251,3,1953,11
12.623,0.369,3,1953,12
15.046,0.261,3,1954,1
16.151,0.3,3,1954,2
18.611,0.691,3,1954,3
21.145,0.251,3,1954,4
22.527,0.231,3,1954,5
22.973,0.18,3,1954,6
20.719,0.308,3,1954,7
20.85,0.28,3,1954,8
20.485,0.358,3,1954,9
18.391,0.358,3,1954,10
15.398,0.304,3,1954,11
13.896,0.431,3,1954,12
12.958,0.265,3,1955,1
14.552,0.298,3,1955,2
18.677,0.278,3,1955,3
20.471,0.53,3,1955,4
22.816,0.323,3,1955,5
23.153,0.493,3,1955,6
20.559,0.355,3,1955,7
20.224,0.223,3,1955,8
19.748,0.351,3,1955,9
17.455,0.337,3,1955,10
16.351,0.358,3,1955,11
13.096,0.536,3,1955,12
12.164,0.556,3,1956,1
15.377,0.463,3,1956,2
18.229,0.511,3,1956,3
20.39,0.607,3,1956,4
22.159,0.36,3,1956,5
21.763,0.387,3,1956,6
20.05,0.42,3,1956,7
20.357,0.394,3,1956,8
19.604,0.573,3,1956,9
18.63,0.417,3,1956,10
16.126,0.48,3,1956,11
14.103,0.378,3,1956,12
15.091,0.213,3,1957,1
16.371,0.272,3,1957,2
15.728,0.421,3,1957,3
19.216,0.502,3,1957,4
21.13,0.098,3,1957,5
23.267,0.37,3,1957,6
22.102,0.331,3,1957,7
21.668,0.62,3,1957,8
20.763,0.57,3,1957,9
18.35,0.62,3,1957,10
16.958,0.716,3,1957,11
14.617,0.715,3,1957,12
11.38,0.605,3,1958,1
13.687,0.579,3,1958,2
16.633,0.516,3,1958,3
20.453,0.366,3,1958,4
22.138,0.454,3,1958,5
22.496,0.482,3,1958,6
20.98,0.47,3,1958,7
20.903,0.292,3,1958,8
20.589,0.285,3,1958,9
19.177,0.538,3,1958,10
16.639,0.439,3,1958,11
13.971,0.424,3,1958,12
13.314,0.335,3,1959,1
16.178,0.404,3,1959,2
17.036,0.504,3,1959,3
18.958,0.607,3,1959,4
21.288,0.307,3,1959,5
21.67,0.216,3,1959,6
20.411,0.266,3,1959,7
20.44,0.328,3,1959,8
20.356,0.437,3,1959,9
18.562,0.583,3,1959,10
15.762,0.346,3,1959,11
13.729,0.314,3,1959,12
14.388,0.466,3,1960,1
12.537,0.435,3,1960,2
17.115,0.304,3,1960,3
18.805,0.443,3,1960,4
22.048,0.335,3,1960,5
23.81,0.838,3,1960,6
21.523,0.267,3,1960,7
21.031,0.416,3,1960,8
19.457,0.387,3,1960,9
19.463,0.192,3,1960,10
17.404,0.461,3,1960,11
14.03,0.3,3,1960,12
13.553,0.299,3,1961,1
13.946,0.337,3,1961,2
16.592,0.36,3,1961,3
20.322,0.377,3,1961,4
23.476,0.463,3,1961,5
22.44,0.271,3,1961,6
20.103,0.368,3,1961,7
20.34,0.296,3,1961,8
20.282,0.267,3,1961,9
18.539,0.425,3,1961,10
16.634,0.246,3,1961,11
13.679,0.319,3,1961,12
13.115,0.348,3,1962,1
15.886,0.238,3,1962,2
17.25,0.327,3,1962,3
18.823,0.373,3,1962,4
22.833,0.229,3,1962,5
23.153,0.65,3,1962,6
21.175,0.461,3,1962,7
21.088,0.372,3,1962,8
20.234,0.662,3,1962,9
19.192,0.513,3,1962,10
15.303,0.341,3,1962,11
14.101,0.556,3,1962,12
14.181,0.538,3,1963,1
13.799,0.5,3,1963,2
18.096,0.462,3,1963,3
21.533,0.595,3,1963,4
22.638,0.794,3,1963,5
22.402,0.394,3,1963,6
20.586,0.22,3,1963,7
20.535,0.186,3,1963,8
20.114,0.348,3,1963,9
17.285,0.416,3,1963,10
15.59,0.18,3,1963,11
13.437,0.436,3,1963,12
12.614,0.376,3,1964,1
14.788,0.381,3,1964,2
17.389,0.334,3,1964,3
20.78,0.264,3,1964,4
22.511,0.368,3,1964,5
21.918,0.289,3,1964,6
21.263,0.193,3,1964,7
20.88,0.448,3,1964,8
20.201,0.298,3,1964,9
16.947,0.355,3,1964,10
16.159,0.304,3,1964,11
13.251,0.243,3,1964,12
13.057,0.344,3,1965,1
13.217,0.213,3,1965,2
16.972,0.485,3,1965,3
20.075,0.241,3,1965,4
22.417,0.334,3,1965,5
23.076,0.365,3,1965,6
20.641,0.274,3,1965,7
19.841,0.177,3,1965,8
20.277,0.238,3,1965,9
16.962,0.305,3,1965,10
17.263,0.539,3,1965,11
13.982,0.429,3,1965,12
12.068,0.373,3,1966,1
13.691,0.276,3,1966,2
16.61,0.396,3,1966,3
18.563,0.298,3,1966,4
22.571,0.144,3,1966,5
22.579,0.324,3,1966,6
21.273,0.421,3,1966,7
20.476,0.408,3,1966,8
20.26,0.355,3,1966,9
18.072,0.306,3,1966,10
15.289,0.111,3,1966,11
12.921,0.237,3,1966,12
12.127,0.313,3,1967,1
14.481,0.328,3,1967,2
17.508,0.347,3,1967,3
20.512,0.404,3,1967,4
22.396,0.228,3,1967,5
22.411,0.286,3,1967,6
21.048,0.606,3,1967,7
20.575,0.31,3,1967,8
19.261,0.285,3,1967,9
17.3,0.228,3,1967,10
16.174,0.282,3,1967,11
13.716,0.42,3,1967,12
13.637,0.227,3,1968,1
14.005,0.229,3,1968,2
14.986,0.32,3,1968,3
19.729,0.326,3,1968,4
22.362,0.363,3,1968,5
22.312,0.503,3,1968,6
20.431,0.419,3,1968,7
20.22,0.32,3,1968,8
19.767,0.328,3,1968,9
18.642,0.573,3,1968,10
15.474,0.285,3,1968,11
13.936,0.5,3,1968,12
13.881,0.318,3,1969,1
15.726,0.283,3,1969,2
16.836,0.351,3,1969,3
19.731,0.521,3,1969,4
22.337,0.305,3,1969,5
24.0,0.572,3,1969,6
21.975,0.217,3,1969,7
21.474,0.356,3,1969,8
20.539,0.53,3,1969,9
18.917,0.244,3,1969,10
16.367,0.256,3,1969,11
13.68,0.326,3,1969,12
12.949,0.317,3,1970,1
14.506,0.541,3,1970,2
16.489,0.318,3,1970,3
20.587,0.106,3,1970,4
22.236,0.372,3,1970,5
22.126,0.496,3,1970,6
20.831,0.617,3,1970,7
20.728,0.563,3,1970,8
19.754,0.269,3,1970,9
18.427,0.211,3,1970,10
15.063,0.289,3,1970,11
14.38,0.349,3,1970,12
14.566,0.266,3,1971,1
14.341,0.428,3,1971,2
18.099,0.296,3,1971,3
18.928,0.22,3,1971,4
22.383,0.405,3,1971,5
21.412,0.441,3,1971,6
20.389,0.583,3,1971,7
19.662,0.367,3,1971,8
20.136,0.538,3,1971,9
18.842,0.542,3,1971,10
16.188,0.328,3,1971,11
14.618,0.319,3,1971,12
14.112,0.179,3,1972,1
14.454,0.263,3,1972,2
17.146,0.14,3,1972,3
21.191,0.383,3,1972,4
22.645,0.34,3,1972,5
22.047,0.829,3,1972,6
20.948,0.503,3,1972,7
20.429,0.228,3,1972,8
20.415,0.419,3,1972,9
19.341,0.432,3,1972,10
17.356,0.464,3,1972,11
14.246,0.331,3,1972,12
13.059,0.378,3,1973,1
15.63,0.296,3,1973,2
17.739,0.551,3,1973,3
19.434,0.404,3,1973,4
22.745,0.515,3,1973,5
22.382,0.365,3,1973,6
20.666,0.552,3,1973,7
19.797,0.481,3,1973,8
20.291,0.202,3,1973,9
18.413,0.377,3,1973,10
15.989,0.167,3,1973,11
12.222,0.184,3,1973,12
14.474,0.256,3,1974,1
15.194,0.297,3,1974,2
17.685,0.221,3,1974,3
20.071,0.316,3,1974,4
21.889,0.491,3,1974,5
22.29,0.25,3,1974,6
19.872,0.468,3,1974,7
20.228,0.434,3,1974,8
19.716,0.358,3,1974,9
17.679,0.242,3,1974,10
15.665,0.302,3,1974,11
13.906,0.36,3,1974,12
13.233,0.227,3,1975,1
14.411,0.322,3,1975,2
17.975,0.292,3,1975,3
21.16,0.317,3,1975,4
21.709,0.213,3,1975,5
22.048,0.38,3,1975,6
20.168,0.481,3,1975,7
19.95,0.464,3,1975,8
19.225,0.511,3,1975,9
18.093,0.393,3,1975,10
15.752,0.293,3,1975,11
13.522,0.375,3,1975,12
13.173,0.386,3,1976,1
14.883,0.464,3,1976,2
18.2,0.315,3,1976,3
19.325,0.152,3,1976,4
21.669,0.348,3,1976,5
22.738,0.278,3,1976,6
19.787,0.467,3,1976,7
19.884,0.322,3,1976,8
19.803,0.308,3,1976,9
17.819,0.294,3,1976,10
14.266,0.42,3,1976,11
14.38,0.425,3,1976,12
13.75,0.277,3,1977,1
14.39,0.144,3,1977,2
18.194,0.402,3,1977,3
18.268,0.414,3,1977,4
22.194,0.217,3,1977,5
21.849,0.324,3,1977,6
20.523,0.515,3,1977,7
20.727,0.603,3,1977,8
20.316,0.712,3,1977,9
18.804,0.276,3,1977,10
15.469,0.382,3,1977,11
13.644,0.513,3,1977,12
13.288,0.599,3,1978,1
13.322,0.368,3,1978,2
16.938,0.291,3,1978,3
20.333,0.373,3,1978,4
22.272,0.338,3,1978,5
22.351,0.604,3,1978,6
21.415,0.376,3,1978,7
20.424,0.436,3,1978,8
19.731,0.417,3,1978,9
17.52,0.196,3,1978,10
16.504,0.227,3,1978,11
14.906,0.44,3,1978,12
13.576,0.463,3,1979,1
14.813,0.404,3,1979,2
17.839,0.385,3,1979,3
20.108,0.479,3,1979,4
21.764,0.481,3,1979,5
23.175,0.382,3,1979,6
22.067,0.322,3,1979,7
20.401,0.405,3,1979,8
19.662,0.325,3,1979,9
18.726,0.405,3,1979,10
15.035,0.309,3,1979,11
14.438,0.441,3,1979,12
12.933,0.431,3,1980,1
14.811,0.447,3,1980,2
18.402,0.282,3,1980,3
19.342,0.106,3,1980,4
22.802,0.114,3,1980,5
23.829,0.342,3,1980,6
21.821,0.351,3,1980,7
20.789,0.366,3,1980,8
20.429,0.181,3,1980,9
18.396,0.309,3,1980,10
15.397,0.202,3,1980,11
14.03,0.486,3,1980,12
11.975,0.327,3,1981,1
15.436,0.621,3,1981,2
16.888,0.328,3,1981,3
19.872,0.249,3,1981,4
22.062,0.36,3,1981,5
22.287,0.327,3,1981,6
20.714,0.303,3,1981,7
20.867,0.201,3,1981,8
20.037,0.261,3,1981,9
19.151,0.323,3,1981,10
16.51,0.282,3,1981,11
14.026,0.162,3,1981,12
14.736,0.352,3,1982,1
15.93,0.175,3,1982,2
18.857,0.435,3,1982,3
21.819,0.265,3,1982,4
22.634,0.503,3,1982,5
24.366,0.387,3,1982,6
20.783,0.445,3,1982,7
20.614,0.387,3,1982,8
20.363,0.18,3,1982,9
18.333,0.147,3,1982,10
15.429,0.32,3,1982,11
12.672,0.651,3,1982,12
12.199,0.317,3,1983,1
12.902,0.291,3,1983,2
15.658,0.508,3,1983,3
18.68,0.718,3,1983,4
22.681,0.493,3,1983,5
23.467,0.486,3,1983,6
20.549,0.169,3,1983,7
20.469,0.188,3,1983,8
19.965,0.222,3,1983,9
18.703,0.32,3,1983,10
16.013,0.248,3,1983,11
14.334,0.318,3,1983,12
13.698,0.41,3,1984,1
14.455,0.314,3,1984,2
17.828,0.266,3,1984,3
20.355,0.287,3,1984,4
21.531,0.181,3,1984,5
21.898,0.364,3,1984,6
19.668,0.676,3,1984,7
19.878,0.434,3,1984,8
18.945,0.282,3,1984,9
18.663,0.277,3,1984,10
16.123,0.293,3,1984,11
14.359,0.185,3,1984,12
12.739,0.254,3,1985,1
15.096,0.262,3,1985,2
18.388,0.478,3,1985,3
19.103,0.474,3,1985,4
22.943,0.449,3,1985,5
21.453,0.489,3,1985,6
19.736,0.429,3,1985,7
20.209,0.189,3,1985,8
20.119,0.279,3,1985,9
18.756,0.334,3,1985,10
15.975,0.239,3,1985,11
13.805,0.338,3,1985,12
13.23,0.28,3,1986,1
14.878,0.198,3,1986,2
16.08,0.307,3,1986,3
21.079,0.228,3,1986,4
22.606,0.456,3,1986,5
21.443,0.612,3,1986,6
20.057,0.216,3,1986,7
20.606,0.348,3,1986,8
20.141,0.306,3,1986,9
17.808,0.324,3,1986,10
16.891,0.116,3,1986,11
14.043,0.404,3,1986,12
12.767,0.363,3,1987,1
13.727,0.244,3,1987,2
15.859,0.173,3,1987,3
18.812,0.426,3,1987,4
20.894,0.407,3,1987,5
22.636,0.262,3,1987,6
21.216,0.224,3,1987,7
20.815,0.347,3,1987,8
21.242,0.318,3,1987,9
17.816,0.524,3,1987,10
15.726,0.32,3,1987,11
14.731,0.527,3,1987,12
12.9,0.361,3,1988,1
16.178,0.362,3,1988,2
16.757,0.242,3,1988,3
20.117,0.441,3,1988,4
22.687,0.396,3,1988,5
22.541,0.469,3,1988,6
20.731,0.234,3,1988,7
20.385,0.161,3,1988,8
19.954,0.327,3,1988,9
18.276,0.365,3,1988,10
16.752,0.387,3,1988,11
14.318,0.232,3,1988,12
14.919,0.658,3,1989,1
16.006,0.597,3,1989,2
16.88,0.316,3,1989,3
20.055,0.394,3,1989,4
22.956,0.358,3,1989,5
23.621,0.418,3,1989,6
21.536,0.215,3,1989,7
20.317,0.527,3,1989,8
19.408,0.231,3,1989,9
18.375,0.269,3,1989,10
16.619,0.277,3,1989,11
12.746,0.329,3,1989,12
14.548,0.435,3,1990,1
14.465,0.424,3,1990,2
17.938,0.319,3,1990,3
20.269,0.293,3,1990,4
23.35,0.241,3,1990,5
22.81,0.462,3,1990,6
20.247,0.332,3,1990,7
19.986,0.367,3,1990,8
19.326,0.497,3,1990,9
18.62,0.347,3,1990,10
16.36,0.547,3,1990,11
14.035,0.512,3,1990,12
13.679,0.264,3,1991,1
15.679,0.122,3,1991,2
18.271,0.352,3,1991,3
20.942,0.376,3,1991,4
22.853,0.548,3,1991,5
23.172,0.28,3,1991,6
19.615,0.21,3,1991,7
20.409,0.336,3,1991,8
19.073,0.14,3,1991,9
17.623,0.172,3,1991,10
15.632,0.191,3,1991,11
14.236,0.272,3,1991,12
12.085,0.395,3,1992,1
13.393,0.239,3,1992,2
17.296,0.247,3,1992,3
18.285,0.251,3,1992,4
20.877,0.576,3,1992,5
23.629,0.428,3,1992,6
21.246,0.255,3,1992,7
20.316,0.27,3,1992,8
19.907,0.293,3,1992,9
17.688,0.265,3,1992,10
15.228,0.386,3,1992,11
15.104,0.656,3,1992,12
14.06,0.308,3,1993,1
15.38,0.275,3,1993,2
16.761,0.188,3,1993,3
19.515,0.306,3,1993,4
21.45,0.804,3,1993,5
23.263,0.282,3,1993,6
20.841,0.184,3,1993,7
20.73,0.139,3,1993,8
19.677,0.193,3,1993,9
18.717,0.273,3,1993,10
16.869,0.356,3,1993,11
14.686,0.374,3,1993,12
13.801,0.419,3,1994,1
16.41,0.365,3,1994,2
18.298,0.467,3,1994,3
20.012,0.401,3,1994,4
23.604,0.44,3,1994,5
22.145,0.212,3,1994,6
21.377,0.289,3,1994,7
20.141,0.271,3,1994,8
19.725,0.355,3,1994,9
18.998,0.312,3,1994,10
17.525,0.33,3,1994,11
15.642,0.396,3,1994,12
14.065,0.4,3,1995,1
16.583,0.649,3,1995,2
18.295,0.249,3,1995,3
19.959,0.474,3,1995,4
23.625,0.437,3,1995,5
23.332,0.32,3,1995,6
21.181,0.259,3,1995,7
20.42,0.32,3,1995,8
20.137,0.396,3,1995,9
18.378,0.464,3,1995,10
17.018,0.143,3,1995,11
13.68,0.273,3,1995,12
13.261,0.51,3,1996,1
16.226,0.365,3,1996,2
16.951,0.315,3,1996,3
19.349,0.479,3,1996,4
23.581,0.362,3,1996,5
22.455,0.32,3,1996,6
21.668,0.409,3,1996,7
20.415,0.326,3,1996,8
19.824,0.265,3,1996,9
17.852,0.436,3,1996,10
15.45,0.284,3,1996,11
14.187,0.363,3,1996,12
12.334,0.319,3,1997,1
15.118,0.166,3,1997,2
17.223,0.202,3,1997,3
17.438,0.222,3,1997,4
21.247,0.244,3,1997,5
23.03,0.246,3,1997,6
21.527,0.373,3,1997,7
21.27,0.279,3,1997,8
20.707,0.482,3,1997,9
18.194,0.279,3,1997,10
16.528,0.298,3,1997,11
12.627,0.261,3,1997,12
12.914,0.582,3,1998,1
13.332,0.599,3,1998,2
17.417,0.386,3,1998,3
20.599,0.534,3,1998,4
23.889,0.62,3,1998,5
24.656,0.342,3,1998,6
22.131,0.229,3,1998,7
21.036,0.172,3,1998,8
20.615,0.227,3,1998,9
19.157,0.391,3,1998,10
17.298,0.304,3,1998,11
14.883,0.469,3,1998,12
13.132,1.298,3,1999,1
16.265,0.549,3,1999,2
17.83,0.361,3,1999,3
21.325,0.255,3,1999,4
22.887,0.251,3,1999,5
23.0,0.437,3,1999,6
20.425,0.503,3,1999,7
20.857,0.48,3,1999,8
20.313,0.476,3,1999,9
18.47,0.771,3,1999,10
15.288,0.493,3,1999,11
12.493,0.316,3,1999,12
14.07,0.436,3,2000,1
16.178,0.493,3,2000,2
18.382,0.469,3,2000,3
21.014,0.406,3,2000,4
23.143,0.706,3,2000,5
21.288,0.399,3,2000,6
21.224,0.395,3,2000,7
20.336,0.447,3,2000,8
20.769,0.696,3,2000,9
19.092,0.407,3,2000,10
16.581,0.777,3,2000,11
13.661,0.461,3,2000,12
14.007,0.633,3,2001,1
16.574,0.511,3,2001,2
17.045,0.47,3,2001,3
21.304,0.433,3,2001,4
22.722,1.156,3,2001,5
22.194,0.769,3,2001,6
21.335,0.437,3,2001,7
21.053,0.26,3,2001,8
20.119,0.31,3,2001,9
18.3,0.321,3,2001,10
15.596,0.339,3,2001,11
14.115,0.441,3,2001,12
13.665,0.667,3,2002,1
15.07,0.393,3,2002,2
18.496,0.293,3,2002,3
21.759,0.569,3,2002,4
23.825,0.67,3,2002,5
22.776,0.267,3,2002,6
20.497,0.618,3,2002,7
20.789,0.197,3,2002,8
20.169,0.153,3,2002,9
19.327,0.359,3,2002,10
15.634,0.247,3,2002,11
12.991,0.753,3,2002,12
14.155,0.427,3,2003,1
16.099,0.353,3,2003,2
17.532,0.245,3,2003,3
21.258,0.215,3,2003,4
24.208,0.434,3,2003,5
22.859,0.348,3,2003,6
20.683,0.329,3,2003,7
20.544,0.312,3,2003,8
20.16,0.366,3,2003,9
18.431,0.321,3,2003,10
16.96,0.379,3,2003,11
12.967,0.537,3,2003,12
12.481,0.302,3,2004,1
14.333,0.383,3,2004,2
18.116,0.256,3,2004,3
19.618,0.371,3,2004,4
22.463,0.215,3,2004,5
21.184,0.699,3,2004,6
21.131,0.363,3,2004,7
20.704,0.267,3,2004,8
19.71,0.121,3,2004,9
19.352,0.271,3,2004,10
16.16,0.343,3,2004,11
13.547,0.187,3,2004,12
14.635,0.392,3,2005,1
15.586,0.38,3,2005,2
16.676,0.146,3,2005,3
21.21,0.247,3,2005,4
22.557,0.2,3,2005,5
24.369,0.589,3,2005,6
21.975,0.412,3,2005,7
20.523,0.218,3,2005,8
20.768,0.157,3,2005,9
19.222,0.24,3,2005,10
16.377,0.251,3,2005,11
14.087,0.402,3,2005,12
13.971,0.522,3,2006,1
16.444,0.266,3,2006,2
18.501,0.151,3,2006,3
21.853,0.3,3,2006,4
22.597,0.296,3,2006,5
22.759,0.329,3,2006,6
21.429,0.342,3,2006,7
20.455,0.218,3,2006,8
19.915,0.251,3,2006,9
18.692,0.281,3,2006,10
15.745,0.436,3,2006,11
13.004,0.292,3,2006,12
13.73,0.207,3,2007,1
15.123,0.402,3,2007,2
18.242,0.229,3,2007,3
19.987,0.157,3,2007,4
22.763,0.238,3,2007,5
22.49,0.338,3,2007,6
20.96,0.297,3,2007,7
20.822,0.381,3,2007,8
20.366,0.216,3,2007,9
18.643,0.181,3,2007,10
16.183,0.137,3,2007,11
14.88,0.291,3,2007,12
13.739,0.457,3,2008,1
15.884,0.326,3,2008,2
16.895,0.449,3,2008,3
20.991,0.39,3,2008,4
22.787,0.185,3,2008,5
22.708,0.385,3,2008,6
20.507,0.371,3,2008,7
20.389,0.365,3,2008,8
19.459,0.274,3,2008,9
18.07,0.357,3,2008,10
15.252,0.168,3,2008,11
13.782,0.438,3,2008,12
14.813,0.248,3,2009,1
16.596,0.245,3,2009,2
18.64,0.169,3,2009,3
20.707,0.145,3,2009,4
23.061,0.36,3,2009,5
23.395,0.405,3,2009,6
22.392,0.504,3,2009,7
21.813,0.32,3,2009,8
20.414,0.135,3,2009,9
19.106,0.252,3,2009,10
15.384,0.265,3,2009,11
13.483,0.258,3,2009,12
12.541,0.364,3,2010,1
13.067,0.403,3,2010,2
16.696,0.258,3,2010,3
19.636,0.373,3,2010,4
23.486,0.258,3,2010,5
23.79,0.355,3,2010,6
20.939,0.428,3,2010,7
21.517,0.307,3,2010,8
20.621,0.181,3,2010,9
18.252,0.502,3,2010,10
15.282,0.238,3,2010,11
12.881,0.562,3,2010,12
13.5,0.474,3,2011,1
16.004,0.508,3,2011,2
18.984,0.573,3,2011,3
21.946,0.35,3,2011,4
24.312,0.239,3,2011,5
24.047,0.395,3,2011,6
21.386,0.211,3,2011,7
21.795,0.191,3,2011,8
20.625,0.314,3,2011,9
18.716,0.312,3,2011,10
16.223,0.454,3,2011,11
14.528,0.354,3,2011,12
13.918,0.415,3,2012,1
14.801,0.524,3,2012,2
18.579,0.466,3,2012,3
20.505,0.494,3,2012,4
23.667,0.467,3,2012,5
23.483,0.37,3,2012,6
21.162,0.595,3,2012,7
21.088,0.584,3,2012,8
20.292,0.237,3,2012,9
19.747,0.9,3,2012,10
16.485,0.584,3,2012,11
14.652,0.47,3,2012,12
13.87,0.745,3,2013,1
16.418,0.297,3,2013,2
17.269,0.244,3,2013,3
20.829,0.334,3,2013,4
22.882,0.26,3,2013,5
23.264,0.397,3,2013,6
21.383,0.525,3,2013,7
21.062,0.379,3,2013,8
21.28,1.142,3,2013,9
